route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
38,H01J024I-Dimanche-11-_23FET-0000001-,52134748,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134749,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134750,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134751,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134752,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134753,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134754,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134755,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134756,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134757,"Freeman",0,380581
38,H01J024I-Dimanche-11-_23FET-0000001-,52134758,"Freeman",0,380581
71,H01J024I-Dimanche-11-_23FET-0000001-,52134759,"Labrosse",0,710227
39,H01J024I-Dimanche-11-_23FET-0000001-,52134760,"Freeman",0,390833
77,H01J024I-Dimanche-11-_23FET-0000001-,52134761,"Lorrain",0,770328
78,H01J024I-Dimanche-11-_23FET-0000001-,52134762,"Lorrain",0,780243
97,H01J024I-Dimanche-11-_23FET-0000001-,52134763,"Lorrain",1,970210
64,H01J024I-Dimanche-11-_23FET-0000001-,52134764,"Cégep GRoy",0,640404
75,H01J024I-Dimanche-11-_23FET-0000001-,52134765,"La Cité",1,750236
66,H01J024I-Dimanche-11-_23FET-0000001-,52134766,"La Gappe",1,660271
65,H01J024I-Dimanche-11-_23FET-0000001-,52134767,"La Cité",0,650329
65,H01J024I-Dimanche-11-_23FET-0000001-,52134768,"La Cité",0,650329
75,H01J024I-Dimanche-11-_23FET-0000001-,52134769,"La Cité",1,750236
76,H01J024I-Dimanche-11-_23FET-0000001-,52134770,"La Cité",1,760261
97,H01J024I-Dimanche-11-_23FET-0000001-,52134771,"Lorrain",1,970210
64,H01J024I-Dimanche-11-_23FET-0000001-,52134772,"Cégep GRoy",0,640404
65,H01J024I-Dimanche-11-_23FET-0000001-,52134773,"La Gappe",1,650330
75,H01J024I-Dimanche-11-_23FET-0000001-,52134774,"La Cité",1,750236
33,H01J024I-Dimanche-11-_23FET-0000001-,52134775,"Ottawa",1,331200
31,H01J024I-Dimanche-11-_23FET-0000001-,52134776,"Ottawa",1,310588
66,H01J024I-Dimanche-11-_23FET-0000001-,52134777,"Promenades",0,660272
66,H01J024I-Dimanche-11-_23FET-0000001-,52134778,"La Gappe",1,660271
75,H01J024I-Dimanche-11-_23FET-0000001-,52134779,"Lorrain",0,750237
31,H01J024I-Dimanche-11-_23FET-0000001-,52134780,"Cégep GRoy",0,310589
33,H01J024I-Dimanche-11-_23FET-0000001-,52134781,"Freeman",0,331206
72,H01J024I-Dimanche-11-_23FET-0000001-,52134782,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134783,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134784,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134785,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134786,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134787,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134788,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134789,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134790,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134791,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134792,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134793,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134794,"Lorrain",0,720073
72,H01J024I-Dimanche-11-_23FET-0000001-,52134795,"Lorrain",0,720073
39,H01J024I-Dimanche-11-_23FET-0000001-,52134796,"Vanier",1,390834
39,H01J024I-Dimanche-11-_23FET-0000001-,52134797,"Freeman",0,390833
64,H01J024I-Dimanche-11-_23FET-0000001-,52134798,"La Gappe",1,640408
31,H01J024I-Dimanche-11-_23FET-0000001-,52134799,"Pl.Accueil",0,310590
400,H01J824S-Semaine-0-_23FET-1111100-,52115876,"Lorrain",0,4000399
95,H01J824S-Semaine-0-_23FET-1111100-,52115877,"Ottawa",1,950320
400,H01J824S-Semaine-0-_23FET-1111100-,52115878,"Ottawa",1,4000398
400,H01J824S-Semaine-0-_23FET-1111100-,52115879,"Lorrain",0,4000399
400,H01J824S-Semaine-0-_23FET-1111100-,52115880,"Lorrain",0,4000399
58,H01J824S-Semaine-0-_23FET-1111100-,52115881,"Pob Allum",0,580304
93,H01J824S-Semaine-0-_23FET-1111100-,52115882,"Ottawa",1,930262
400,H01J824S-Semaine-0-_23FET-1111100-,52115883,"Ottawa",1,4000398
68,H01J824S-Semaine-0-_23FET-1111100-,52115884,"Lorrain",0,680385
27,H01J824S-Semaine-0-_23FET-1111100-,52115885,"Galène",0,270427
33,H01J824S-Semaine-0-_23FET-1111100-,52115886,"Freeman",0,331206
371,H01J824S-Semaine-0-_23FET-1111100-,52115887,"Cégep GRoy",0,3710349
31,H01J824S-Semaine-0-_23FET-1111100-,52115888,"Cégep GRoy",0,310591
45,H01J824S-Semaine-0-_23FET-1111100-,52115889,"Gal.Aylmer",0,450596
371,H01J824S-Semaine-0-_23FET-1111100-,52115890,"Cégep GRoy",0,3710349
26,H01J824S-Semaine-0-_23FET-1111100-,52115891,"Pink",0,260394
40,H01J824S-Semaine-0-_23FET-1111100-,52115892,"Front/Allum.",0,400548
55,H01J824S-Semaine-0-_23FET-1111100-,52115893,"Pob Allum",0,550518
39,H01J824S-Semaine-0-_23FET-1111100-,52115894,"Freeman",0,390832
35,H01J824S-Semaine-0-_23FET-1111100-,52115895,"Ottawa",1,350621
35,H01J824S-Semaine-0-_23FET-1111100-,52115896,"Cégep GRoy",0,350627
31,H01J824S-Semaine-0-_23FET-1111100-,52115897,"Ottawa",1,310588
31,H01J824S-Semaine-0-_23FET-1111100-,52115898,"Cégep GRoy",0,310591
36,H01J824S-Semaine-0-_23FET-1111100-,52115899,"Ottawa",1,360328
400,H01J824S-Semaine-0-_23FET-1111100-,52115900,"Lorrain",0,4000399
371,H01J824S-Semaine-0-_23FET-1111100-,52115901,"Ottawa",1,3710346
62,H01J824S-Semaine-0-_23FET-1111100-,52115902,"La Cité",0,620211
65,H01J824S-Semaine-0-_23FET-1111100-,52115903,"La Gappe",1,650330
62,H01J824S-Semaine-0-_23FET-1111100-,52115904,"La Cité",0,620211
75,H01J824S-Semaine-0-_23FET-1111100-,52115905,"Lorrain",0,750237
66,H01J824S-Semaine-0-_23FET-1111100-,52115906,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52115907,"La Gappe",1,660271
66,H01J824S-Semaine-0-_23FET-1111100-,52115908,"Promenades",0,660272
65,H01J824S-Semaine-0-_23FET-1111100-,52117819,"La Cité",0,650329
67,H01J824S-Semaine-0-_23FET-1111100-,52117820,"Ottawa",1,670705
68,H01J824S-Semaine-0-_23FET-1111100-,52117821,"Cégep GRoy",1,680386
67,H01J824S-Semaine-0-_23FET-1111100-,52117822,"La Cité",0,670704
67,H01J824S-Semaine-0-_23FET-1111100-,52117823,"Ottawa",1,670705
67,H01J824S-Semaine-0-_23FET-1111100-,52117824,"La Cité",0,670704
77,H01J824S-Semaine-0-_23FET-1111100-,52117826,"Lorrain",0,770328
37,H01J824S-Semaine-0-_23FET-1111100-,52117827,"Cégep GRoy",0,370880
65,H01J824S-Semaine-0-_23FET-1111100-,52117828,"La Cité",0,650329
62,H01J824S-Semaine-0-_23FET-1111100-,52117829,"La Gappe",1,620212
64,H01J824S-Semaine-0-_23FET-1111100-,52117830,"Cégep GRoy",0,640404
68,H01J824S-Semaine-0-_23FET-1111100-,52117831,"Lorrain",0,680385
68,H01J824S-Semaine-0-_23FET-1111100-,52117832,"Cégep GRoy",1,680386
49,H01J824S-Semaine-0-_23FET-1111100-,52117833,"Gal.Aylmer",1,490652
49,H01J824S-Semaine-0-_23FET-1111100-,52117834,"Cégep GRoy",0,490651
31,H01J824S-Semaine-0-_23FET-1111100-,52117835,"Ottawa",1,310588
31,H01J824S-Semaine-0-_23FET-1111100-,52117836,"Cégep GRoy",0,310591
56,H01J824S-Semaine-0-_23FET-1111100-,52117837,"Rivermead",1,560095
18,H01J824S-Semaine-0-_23FET-1111100-,52117838,"Lorrain",0,180135
78,H01J824S-Semaine-0-_23FET-1111100-,52117839,"Lorrain",0,780243
38,H01J824S-Semaine-0-_23FET-1111100-,52117840,"Ottawa",1,380578
76,H01J824S-Semaine-0-_23FET-1111100-,52117841,"Labrosse",0,760260
73,H01J824S-Semaine-0-_23FET-1111100-,52117842,"La Cité",1,730127
71,H01J824S-Semaine-0-_23FET-1111100-,52117843,"Labrosse",0,710227
47,H01J824S-Semaine-0-_23FET-1111100-,52117844,"Ottawa",1,470468
98,H01J824S-Semaine-0-_23FET-1111100-,52117845,"Ottawa",1,980146
38,H01J824S-Semaine-0-_23FET-1111100-,52117846,"Freeman",0,380583
38,H01J824S-Semaine-0-_23FET-1111100-,52117847,"Ottawa",1,380579
67,H01J824S-Semaine-0-_23FET-1111100-,52117848,"La Cité",0,670704
62,H01J824S-Semaine-0-_23FET-1111100-,52117849,"La Gappe",1,620212
66,H01J824S-Semaine-0-_23FET-1111100-,52117850,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52117851,"La Gappe",1,660271
62,H01J824S-Semaine-0-_23FET-1111100-,52117852,"La Cité",0,620211
65,H01J824S-Semaine-0-_23FET-1111100-,52117853,"La Cité",0,650329
76,H01J824S-Semaine-0-_23FET-1111100-,52117854,"Labrosse",0,760260
76,H01J824S-Semaine-0-_23FET-1111100-,52117855,"La Cité",1,760261
63,H01J824S-Semaine-0-_23FET-1111100-,52117856,"La Gappe",1,630198
63,H01J824S-Semaine-0-_23FET-1111100-,52117857,"La Cité",0,630197
76,H01J824S-Semaine-0-_23FET-1111100-,52117858,"Labrosse",0,760260
76,H01J824S-Semaine-0-_23FET-1111100-,52117859,"Labrosse",0,760260
77,H01J824S-Semaine-0-_23FET-1111100-,52117860,"Lorrain",0,770328
65,H01J824S-Semaine-0-_23FET-1111100-,52117861,"La Gappe",1,650330
69,H01J824S-Semaine-0-_23FET-1111100-,52117862,"GD Jardins",0,690268
39,H01J824S-Semaine-0-_23FET-1111100-,52117863,"Vanier",1,390831
62,H01J824S-Semaine-0-_23FET-1111100-,52117864,"La Cité",0,620211
76,H01J824S-Semaine-0-_23FET-1111100-,52117865,"Labrosse",0,760260
79,H01J824S-Semaine-0-_23FET-1111100-,52117866,"Labrosse",0,790188
45,H01J824S-Semaine-0-_23FET-1111100-,52117867,"Ottawa",1,450597
66,H01J824S-Semaine-0-_23FET-1111100-,52117868,"La Gappe",1,660271
66,H01J824S-Semaine-0-_23FET-1111100-,52117869,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52117870,"La Gappe",1,660271
63,H01J824S-Semaine-0-_23FET-1111100-,52117871,"La Cité",0,630197
87,H01J824S-Semaine-0-_23FET-1111100-,52117872,"Ottawa",1,870389
33,H01J824S-Semaine-0-_23FET-1111100-,52117873,"Ottawa",1,331198
34,H01J824S-Semaine-0-_23FET-1111100-,52117874,"Pob Allum",0,340536
33,H01J824S-Semaine-0-_23FET-1111100-,52117875,"Freeman",0,331206
34,H01J824S-Semaine-0-_23FET-1111100-,52117876,"Ottawa",1,340537
37,H01J824S-Semaine-0-_23FET-1111100-,52117877,"Ottawa",1,370875
34,H01J824S-Semaine-0-_23FET-1111100-,52117878,"Pob Allum",0,340536
56,H01J824S-Semaine-0-_23FET-1111100-,52117879,"Cégep GRoy",0,560094
34,H01J824S-Semaine-0-_23FET-1111100-,52117880,"Ottawa",1,340537
56,H01J824S-Semaine-0-_23FET-1111100-,52117881,"Cégep GRoy",0,560094
34,H01J824S-Semaine-0-_23FET-1111100-,52117882,"Pob Allum",0,340536
56,H01J824S-Semaine-0-_23FET-1111100-,52117883,"Rivermead",1,560095
35,H01J824S-Semaine-0-_23FET-1111100-,52117884,"Cégep GRoy",0,350627
28,H01J824S-Semaine-0-_23FET-1111100-,52117885,"Gam.Émond",0,280266
400,H01J824S-Semaine-0-_23FET-1111100-,52117886,"Lorrain",0,4000399
41,H01J824S-Semaine-0-_23FET-1111100-,52117887,"Pob Allum",0,410502
35,H01J824S-Semaine-0-_23FET-1111100-,52117888,"Ottawa",1,350620
38,H01J824S-Semaine-0-_23FET-1111100-,52117889,"Freeman",0,380583
94,H01J824S-Semaine-0-_23FET-1111100-,52117890,"Ottawa",1,940134
35,H01J824S-Semaine-0-_23FET-1111100-,52117891,"Ottawa",1,350620
23,H01J824S-Semaine-0-_23FET-1111100-,52117892,"Ottawa",1,230292
69,H01J824S-Semaine-0-_23FET-1111100-,52117893,"GD Jardins",0,690268
67,H01J824S-Semaine-0-_23FET-1111100-,52117894,"La Cité",0,670704
65,H01J824S-Semaine-0-_23FET-1111100-,52117895,"La Gappe",1,650330
65,H01J824S-Semaine-0-_23FET-1111100-,52117896,"La Cité",0,650329
65,H01J824S-Semaine-0-_23FET-1111100-,52117897,"La Gappe",1,650330
62,H01J824S-Semaine-0-_23FET-1111100-,52117898,"La Gappe",1,620212
62,H01J824S-Semaine-0-_23FET-1111100-,52117899,"La Cité",0,620211
68,H01J824S-Semaine-0-_23FET-1111100-,52117900,"Lorrain",0,680385
18,H01J824S-Semaine-0-_23FET-1111100-,52117901,"Lorrain",0,180135
68,H01J824S-Semaine-0-_23FET-1111100-,52117902,"Cégep GRoy",1,680386
62,H01J824S-Semaine-0-_23FET-1111100-,52117903,"La Gappe",1,620212
62,H01J824S-Semaine-0-_23FET-1111100-,52117904,"La Cité",0,620211
49,H01J824S-Semaine-0-_23FET-1111100-,52117905,"Gal.Aylmer",1,490652
66,H01J824S-Semaine-0-_23FET-1111100-,52117906,"La Gappe",1,660271
69,H01J824S-Semaine-0-_23FET-1111100-,52117907,"GD Jardins",0,690268
69,H01J824S-Semaine-0-_23FET-1111100-,52117908,"La Gappe",1,690271
65,H01J824S-Semaine-0-_23FET-1111100-,52117909,"La Cité",0,650329
62,H01J824S-Semaine-0-_23FET-1111100-,52117910,"La Gappe",1,620212
63,H01J824S-Semaine-0-_23FET-1111100-,52117911,"La Cité",0,630197
371,H01J824S-Semaine-0-_23FET-1111100-,52117912,"Cégep GRoy",0,3710349
35,H01J824S-Semaine-0-_23FET-1111100-,52117913,"Cégep GRoy",0,350627
75,H01J824S-Semaine-0-_23FET-1111100-,52117914,"Lorrain",0,750237
75,H01J824S-Semaine-0-_23FET-1111100-,52117915,"La Cité",1,750236
75,H01J824S-Semaine-0-_23FET-1111100-,52117916,"La Cité",1,750236
75,H01J824S-Semaine-0-_23FET-1111100-,52117917,"Lorrain",0,750237
75,H01J824S-Semaine-0-_23FET-1111100-,52117918,"La Cité",1,750236
79,H01J824S-Semaine-0-_23FET-1111100-,52117919,"Labrosse",0,790188
73,H01J824S-Semaine-0-_23FET-1111100-,52117920,"Labrosse",0,730129
73,H01J824S-Semaine-0-_23FET-1111100-,52117921,"La Cité",1,730127
65,H01J824S-Semaine-0-_23FET-1111100-,52117922,"La Gappe",1,650330
66,H01J824S-Semaine-0-_23FET-1111100-,52117923,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52117924,"La Gappe",1,660271
35,H01J824S-Semaine-0-_23FET-1111100-,52117925,"Ottawa",1,350621
65,H01J824S-Semaine-0-_23FET-1111100-,52117926,"La Cité",0,650329
76,H01J824S-Semaine-0-_23FET-1111100-,52117927,"Labrosse",0,760260
97,H01J824S-Semaine-0-_23FET-1111100-,52117928,"Ar Masson",0,970200
97,H01J824S-Semaine-0-_23FET-1111100-,52117929,"Lorrain",1,970210
73,H01J824S-Semaine-0-_23FET-1111100-,52117930,"La Cité",1,730127
63,H01J824S-Semaine-0-_23FET-1111100-,52117931,"La Gappe",1,630198
69,H01J824S-Semaine-0-_23FET-1111100-,52117932,"GD Jardins",0,690268
800,H01J824S-Semaine-0-_23FET-1111100-,52117933,"Pob Allum",1,8000219
800,H01J824S-Semaine-0-_23FET-1111100-,52117934,"Lorrain",0,8000218
52,H01J824S-Semaine-0-_23FET-1111100-,52117935,"Rivermead",1,520607
800,H01J824S-Semaine-0-_23FET-1111100-,52117936,"Pob Allum",1,8000219
800,H01J824S-Semaine-0-_23FET-1111100-,52117937,"Lorrain",0,8000218
52,H01J824S-Semaine-0-_23FET-1111100-,52117938,"Pob Allum",0,520605
400,H01J824S-Semaine-0-_23FET-1111100-,52117939,"Ottawa",1,4000398
54,H01J824S-Semaine-0-_23FET-1111100-,52117940,"Hochelaga",0,540119
400,H01J824S-Semaine-0-_23FET-1111100-,52117941,"Lorrain",0,4000399
59,H01J824S-Semaine-0-_23FET-1111100-,52117942,"Pob Allum",0,591016
78,H01J824S-Semaine-0-_23FET-1111100-,52117943,"Lorrain",0,780243
76,H01J824S-Semaine-0-_23FET-1111100-,52117944,"La Cité",1,760261
76,H01J824S-Semaine-0-_23FET-1111100-,52117945,"Labrosse",0,760260
71,H01J824S-Semaine-0-_23FET-1111100-,52117946,"La Cité",1,710229
71,H01J824S-Semaine-0-_23FET-1111100-,52117947,"La Cité",1,710229
71,H01J824S-Semaine-0-_23FET-1111100-,52117948,"Labrosse",0,710227
76,H01J824S-Semaine-0-_23FET-1111100-,52117949,"La Cité",1,760261
63,H01J824S-Semaine-0-_23FET-1111100-,52117950,"La Gappe",1,630198
63,H01J824S-Semaine-0-_23FET-1111100-,52117951,"La Cité",0,630197
67,H01J824S-Semaine-0-_23FET-1111100-,52117952,"Ottawa",1,670705
59,H01J824S-Semaine-0-_23FET-1111100-,52117953,"Ottawa",1,591015
59,H01J824S-Semaine-0-_23FET-1111100-,52117954,"Pob Allum",0,591016
33,H01J824S-Semaine-0-_23FET-1111100-,52117955,"Freeman",0,331206
49,H01J824S-Semaine-0-_23FET-1111100-,52117956,"Cégep GRoy",0,490651
371,H01J824S-Semaine-0-_23FET-1111100-,52117957,"Ottawa",1,3710346
38,H01J824S-Semaine-0-_23FET-1111100-,52117958,"Freeman",0,380583
76,H01J824S-Semaine-0-_23FET-1111100-,52117959,"La Cité",1,760261
76,H01J824S-Semaine-0-_23FET-1111100-,52117960,"Labrosse",0,760260
69,H01J824S-Semaine-0-_23FET-1111100-,52117961,"La Gappe",1,690271
71,H01J824S-Semaine-0-_23FET-1111100-,52117962,"La Cité",1,710229
73,H01J824S-Semaine-0-_23FET-1111100-,52117963,"La Cité",1,730127
97,H01J824S-Semaine-0-_23FET-1111100-,52117964,"Ar Masson",0,970204
800,H01J824S-Semaine-0-_23FET-1111100-,52117965,"Lorrain",0,8000218
66,H01J824S-Semaine-0-_23FET-1111100-,52117966,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52117967,"La Gappe",1,660271
400,H01J824S-Semaine-0-_23FET-1111100-,52117968,"Lorrain",0,4000399
26,H01J824S-Semaine-0-_23FET-1111100-,52117969,"Pink",0,260394
27,H01J824S-Semaine-0-_23FET-1111100-,52117970,"Ottawa",1,270430
26,H01J824S-Semaine-0-_23FET-1111100-,52117971,"Ottawa",1,260395
64,H01J824S-Semaine-0-_23FET-1111100-,52117972,"La Gappe",1,640408
58,H01J824S-Semaine-0-_23FET-1111100-,52117973,"Pré Tunney",1,580303
29,H01J824S-Semaine-0-_23FET-1111100-,52117974,"Ottawa",1,290480
45,H01J824S-Semaine-0-_23FET-1111100-,52117975,"Ottawa",1,450597
400,H01J824S-Semaine-0-_23FET-1111100-,52117976,"Lorrain",0,4000399
69,H01J824S-Semaine-0-_23FET-1111100-,52117977,"La Gappe",1,690271
69,H01J824S-Semaine-0-_23FET-1111100-,52117978,"GD Jardins",0,690268
800,H01J824S-Semaine-0-_23FET-1111100-,52117979,"Lorrain",0,8000218
49,H01J824S-Semaine-0-_23FET-1111100-,52117980,"Gal.Aylmer",1,490652
800,H01J824S-Semaine-0-_23FET-1111100-,52117981,"Pob Allum",1,8000219
52,H01J824S-Semaine-0-_23FET-1111100-,52117982,"Rivermead",1,520607
52,H01J824S-Semaine-0-_23FET-1111100-,52117983,"Pob Allum",0,520605
800,H01J824S-Semaine-0-_23FET-1111100-,52117984,"Lorrain",0,8000218
71,H01J824S-Semaine-0-_23FET-1111100-,52117985,"La Cité",1,710229
73,H01J824S-Semaine-0-_23FET-1111100-,52117986,"Labrosse",0,730129
71,H01J824S-Semaine-0-_23FET-1111100-,52117987,"La Cité",1,710229
73,H01J824S-Semaine-0-_23FET-1111100-,52117988,"Labrosse",0,730129
71,H01J824S-Semaine-0-_23FET-1111100-,52117989,"La Cité",1,710229
76,H01J824S-Semaine-0-_23FET-1111100-,52117990,"Labrosse",0,760260
79,H01J824S-Semaine-0-_23FET-1111100-,52117991,"Labrosse",0,790188
31,H01J824S-Semaine-0-_23FET-1111100-,52117992,"Ottawa",1,310588
87,H01J824S-Semaine-0-_23FET-1111100-,52117993,"La Cité",0,870391
75,H01J824S-Semaine-0-_23FET-1111100-,52117994,"Lorrain",0,750237
75,H01J824S-Semaine-0-_23FET-1111100-,52117995,"La Cité",1,750236
75,H01J824S-Semaine-0-_23FET-1111100-,52117996,"La Cité",1,750236
67,H01J824S-Semaine-0-_23FET-1111100-,52117997,"Ottawa",1,670705
37,H01J824S-Semaine-0-_23FET-1111100-,52117998,"Cégep GRoy",0,370880
67,H01J824S-Semaine-0-_23FET-1111100-,52117999,"La Cité",0,670704
67,H01J824S-Semaine-0-_23FET-1111100-,52118000,"Ottawa",1,670705
35,H01J824S-Semaine-0-_23FET-1111100-,52118001,"Ottawa",1,350620
67,H01J824S-Semaine-0-_23FET-1111100-,52118002,"La Cité",0,670704
49,H01J824S-Semaine-0-_23FET-1111100-,52118003,"Cégep GRoy",0,490651
31,H01J824S-Semaine-0-_23FET-1111100-,52118004,"Cégep GRoy",0,310591
69,H01J824S-Semaine-0-_23FET-1111100-,52118005,"GD Jardins",0,690268
35,H01J824S-Semaine-0-_23FET-1111100-,52118006,"Cégep GRoy",0,350627
65,H01J824S-Semaine-0-_23FET-1111100-,52118007,"La Gappe",1,650330
66,H01J824S-Semaine-0-_23FET-1111100-,52118008,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52118009,"Promenades",0,660272
66,H01J824S-Semaine-0-_23FET-1111100-,52118010,"La Gappe",1,660271
64,H01J824S-Semaine-0-_23FET-1111100-,52118011,"Cégep GRoy",0,640404
49,H01J824S-Semaine-0-_23FET-1111100-,52118012,"Gal.Aylmer",1,490652
49,H01J824S-Semaine-0-_23FET-1111100-,52118013,"Cégep GRoy",0,490651
49,H01J824S-Semaine-0-_23FET-1111100-,52118014,"Gal.Aylmer",1,490652
49,H01J824S-Semaine-0-_23FET-1111100-,52118015,"Cégep GRoy",0,490651
93,H01J824S-Semaine-0-_23FET-1111100-,52118016,"Ottawa",1,930262
31,H01J824S-Semaine-0-_23FET-1111100-,52118017,"Ottawa",1,310588
31,H01J824S-Semaine-0-_23FET-1111100-,52118018,"Cégep GRoy",0,310591
31,H01J824S-Semaine-0-_23FET-1111100-,52118019,"Ottawa",1,310588
31,H01J824S-Semaine-0-_23FET-1111100-,52118020,"Cégep GRoy",0,310591
371,H01J824S-Semaine-0-_23FET-1111100-,52118021,"Ottawa",1,3710347
400,H01J824S-Semaine-0-_23FET-1111100-,52118022,"Lorrain",0,4000399
35,H01J824S-Semaine-0-_23FET-1111100-,52118023,"Ottawa",1,350620
55,H01J824S-Semaine-0-_23FET-1111100-,52118024,"Ottawa",1,550519
55,H01J824S-Semaine-0-_23FET-1111100-,52118026,"Pob Allum",0,550518
800,H01J824S-Semaine-0-_23FET-1111100-,52118027,"Lorrain",0,8000218
71,H01J824S-Semaine-0-_23FET-1111100-,52118028,"La Cité",1,710229
73,H01J824S-Semaine-0-_23FET-1111100-,52118029,"Labrosse",0,730129
76,H01J824S-Semaine-0-_23FET-1111100-,52118030,"La Cité",1,760261
71,H01J824S-Semaine-0-_23FET-1111100-,52118031,"Labrosse",0,710227
76,H01J824S-Semaine-0-_23FET-1111100-,52118032,"La Cité",1,760261
71,H01J824S-Semaine-0-_23FET-1111100-,52118033,"Labrosse",0,710227
76,H01J824S-Semaine-0-_23FET-1111100-,52118034,"La Cité",1,760261
71,H01J824S-Semaine-0-_23FET-1111100-,52118035,"Labrosse",0,710227
76,H01J824S-Semaine-0-_23FET-1111100-,52118036,"La Cité",1,760261
73,H01J824S-Semaine-0-_23FET-1111100-,52118037,"Labrosse",0,730129
73,H01J824S-Semaine-0-_23FET-1111100-,52118038,"Labrosse",0,730129
79,H01J824S-Semaine-0-_23FET-1111100-,52118039,"Labrosse",0,790188
55,H01J824S-Semaine-0-_23FET-1111100-,52118042,"Pob Allum",0,550518
800,H01J824S-Semaine-0-_23FET-1111100-,52118043,"Lorrain",0,8000218
38,H01J824S-Semaine-0-_23FET-1111100-,52118044,"Ottawa",1,380579
400,H01J824S-Semaine-0-_23FET-1111100-,52118045,"Lorrain",0,4000399
67,H01J824S-Semaine-0-_23FET-1111100-,52118046,"Ottawa",1,670705
400,H01J824S-Semaine-0-_23FET-1111100-,52118047,"Ottawa",1,4000398
87,H01J824S-Semaine-0-_23FET-1111100-,52118048,"La Cité",0,870391
400,H01J824S-Semaine-0-_23FET-1111100-,52118049,"Lorrain",0,4000399
400,H01J824S-Semaine-0-_23FET-1111100-,52118050,"Ottawa",1,4000398
79,H01J824S-Semaine-0-_23FET-1111100-,52118051,"Labrosse",0,790188
400,H01J824S-Semaine-0-_23FET-1111100-,52118052,"Lorrain",0,4000399
38,H01J824S-Semaine-0-_23FET-1111100-,52118053,"Freeman",0,380583
71,H01J824S-Semaine-0-_23FET-1111100-,52118054,"La Cité",1,710229
75,H01J824S-Semaine-0-_23FET-1111100-,52118055,"Lorrain",0,750237
71,H01J824S-Semaine-0-_23FET-1111100-,52118056,"La Cité",1,710229
73,H01J824S-Semaine-0-_23FET-1111100-,52118057,"Labrosse",0,730129
71,H01J824S-Semaine-0-_23FET-1111100-,52118058,"La Cité",1,710229
371,H01J824S-Semaine-0-_23FET-1111100-,52118059,"Cégep GRoy",0,3710349
71,H01J824S-Semaine-0-_23FET-1111100-,52118060,"La Cité",1,710229
33,H01J824S-Semaine-0-_23FET-1111100-,52118061,"Ottawa",1,331200
76,H01J824S-Semaine-0-_23FET-1111100-,52118062,"La Cité",1,760261
76,H01J824S-Semaine-0-_23FET-1111100-,52118063,"Labrosse",0,760260
76,H01J824S-Semaine-0-_23FET-1111100-,52118064,"La Cité",1,760261
76,H01J824S-Semaine-0-_23FET-1111100-,52118065,"Labrosse",0,760260
76,H01J824S-Semaine-0-_23FET-1111100-,52118066,"La Cité",1,760261
76,H01J824S-Semaine-0-_23FET-1111100-,52118067,"Labrosse",0,760260
76,H01J824S-Semaine-0-_23FET-1111100-,52118068,"La Cité",1,760261
76,H01J824S-Semaine-0-_23FET-1111100-,52118069,"Labrosse",0,760260
39,H01J824S-Semaine-0-_23FET-1111100-,52118070,"Vanier",1,390831
65,H01J824S-Semaine-0-_23FET-1111100-,52118071,"La Gappe",1,650330
38,H01J824S-Semaine-0-_23FET-1111100-,52118072,"Ottawa",1,380579
67,H01J824S-Semaine-0-_23FET-1111100-,52118073,"La Cité",0,670704
33,H01J824S-Semaine-0-_23FET-1111100-,52118074,"Freeman",0,331206
